Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1771945170517,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,0,100,0,10829.104309082031,27447.783447265625,14070.718017578125,4048.4823608398438,33360302080,2147479552,6833860608,0
199,1771945170717,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,0,100,0,10829.328186035156,27451.08172607422,14073.735595703125,4048.4823608398438,33360302080,2147479552,6834032640,0
199,1771945170917,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,0,100,0,10829.558166503906,27453.799682617188,14076.169128417969,4048.4823608398438,33360302080,2147479552,6834032640,0
200,1771945171117,2099,2100,2099,2100,2100,2100,2099,2100,0,4.761904716491699,0,0,0,0,100,4.761904716491699,10829.780456542969,27457.14111328125,14079.228759765625,4048.4823608398438,33360302080,2147479552,6834028544,0
200,1771945171318,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,0,100,0,10830.002563476563,27460.24493408203,14082.050170898438,4048.4823608398438,33360302080,2147479552,6834028544,0
199,1771945171518,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,0,100,0,10830.225341796875,27462.847717285156,14084.370666503906,4048.4823608398438,33360302080,2147479552,6834028544,0
199,1771945171718,2099,2100,2099,2100,2100,2100,2099,2100,4.761904716491699,0,0,0,0,0,100,0,10830.449035644531,27466.51971435547,14087.760803222656,4048.4823608398438,33360302080,2147479552,6834282496,0
200,1771945171918,2099,2100,2099,2100,2100,2100,2099,2100,5,5,0,0,4.761904716491699,0,100,0,10830.675354003906,27469.909545898438,14090.999450683594,4048.4823608398438,33360302080,2147479552,6822629376,0
200,1771945172118,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,9.523809432983398,100,0,10830.902160644531,27473.455200195313,14094.130432128906,4048.4823608398438,33360302080,2147479552,6816108544,0
200,1771945172318,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,0,100,0,10831.12548828125,27476.74658203125,14097.137268066406,4048.4823608398438,33360302080,2147479552,6816108544,0
200,1771945172518,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,0,100,0,10831.346923828125,27480.045532226563,14100.155822753906,4048.4823608398438,33360302080,2147479552,6816108544,0
200,1771945172718,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,4.761904716491699,0,0,100,4.761904716491699,10831.57177734375,27483.260498046875,14103.088256835938,4048.4823608398438,33360302080,2147479552,6814515200,0
200,1771945172918,2099,2100,2099,2100,2100,2100,2099,2100,5,0,0,0,0,0,100,0,10831.796813964844,27486.8447265625,14106.389282226563,4048.4823608398438,33360302080,2147479552,6814515200,0
200,1771945173118,2099,2100,2099,2100,2100,2100,2099,2100,0,0,4.761904716491699,0,0,0,100,0,10832.019287109375,27490.082275390625,14109.343200683594,4048.4823608398438,33360302080,2147479552,6814515200,0
200,1771945173319,2099,2100,2099,2100,2100,2100,2099,2100,4.761904716491699,0,0,0,0,0,100,10,10832.247802734375,27493.126098632813,14112.031677246094,4048.4823608398438,33360302080,2147479552,6815113216,0
200,1771945173519,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,0,100,4.761904716491699,10832.470275878906,27496.440551757813,14115.063659667969,4048.4823608398438,33360302080,2147479552,6815371264,0
199,1771945173719,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,0,0,0,100,0,10832.693603515625,27500.28790283203,14118.743347167969,4048.4823608398438,33360302080,2147479552,6813818880,0
199,1771945173919,2099,2100,2099,2100,2100,2100,2099,2100,0,5,0,0,0,0,100,0,10832.91796875,27503.73681640625,14121.794311523438,4048.4823608398438,33360302080,2147479552,6813818880,0
200,1771945174119,2099,2100,2099,2100,2100,2100,2099,2100,0,0,0,4.761904716491699,5,0,90,0,10833.159423828125,27507.521850585938,14125.278686523438,4048.4823608398438,33360302080,2147479552,6791094272,0
1,1771945174319,2099,2100,2099,2100,2100,2100,2099,2100,15.000000953674316,5.263157844543457,10,10.526315689086914,10,5.263157844543457,5.263157844543457,20,10833.420837402344,27509.486450195313,14126.825866699219,4048.4823608398438,33360302080,2147479552,6782455808,0
