Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1771945198310,3000,3000,2999,3000,3000,3000,2999,2999,0,100,0,0,0,0,0,0,10862.27294921875,27879.582153320313,14459.248596191406,4049.5592651367188,33360302080,2147479552,6803480576,0
199,1771945198510,3000,3000,2999,3000,3000,3000,2999,2999,5,100,0,0,0,0,4.761904716491699,0,10862.49755859375,27882.958129882813,14462.336303710938,4049.5592651367188,33360302080,2147479552,6801465344,0
199,1771945198710,3000,3000,2999,3000,3000,3000,2999,2999,0,100,0,0,0,0,5,0,10862.725524902344,27886.660034179688,14465.748596191406,4049.5592651367188,33360302080,2147479552,6801977344,0
200,1771945198910,3000,3000,2999,3000,3000,3000,2999,2999,0,100,0,0,0,0,0,0,10862.9501953125,27889.934143066406,14468.734069824219,4049.5592651367188,33360302080,2147479552,6801977344,0
200,1771945199110,3000,3000,2999,3000,3000,3000,2999,2999,0,100,0,0,0,0,0,4.761904716491699,10863.174133300781,27892.872497558594,14471.382751464844,4049.5592651367188,33360302080,2147479552,6801977344,0
200,1771945199310,3000,3000,2999,3000,3000,3000,2999,2999,0,100,0,0,0,4.761904716491699,0,0,10863.397033691406,27896.476196289063,14474.699096679688,4049.5592651367188,33360302080,2147479552,6801977344,0
200,1771945199510,3000,3000,2999,3000,3000,3000,2999,2999,0,100,0,0,0,0,0,0,10863.618591308594,27900.189453125,14478.124450683594,4049.5592651367188,33360302080,2147479552,6801977344,0
200,1771945199710,3000,3000,2999,3000,3000,3000,2999,2999,0,100,0,0,0,0,0,0,10863.843139648438,27903.13360595703,14480.908874511719,4049.5592651367188,33360302080,2147479552,6801977344,0
200,1771945199910,3000,3000,2999,3000,3000,3000,2999,2999,42.85714340209961,100,5,35,9.090909004211426,4.761904716491699,4.761904716491699,0,10864.149169921875,27907.2802734375,14484.615112304688,4049.5592651367188,33360302080,2147479552,6786125824,0
200,1771945200111,3000,3000,2999,3000,3000,3000,2999,2999,0,100,4.761904716491699,0,0,0,0,0,10864.390563964844,27911.442504882813,14488.467895507813,4049.5733642578125,33360302080,2147479552,6774693888,0
200,1771945200311,3000,3000,2999,3000,3000,3000,2999,2999,0,100,0,0,0,0,0,0,10864.613464355469,27914.83416748047,14491.57177734375,4049.5733642578125,33360302080,2147479552,6774693888,0
199,1771945200511,3000,3000,2999,3000,3000,3000,2999,2999,0,100,0,0,0,0,0,0,10864.835876464844,27917.590270996094,14493.973754882813,4049.5733642578125,33360302080,2147479552,6774693888,0
200,1771945200711,3000,3000,2999,3000,3000,3000,2999,2999,0,26.3157901763916,0,0,0,73.68421173095703,0,0,10865.058227539063,27920.753967285156,14496.837219238281,4049.5733642578125,33360302080,2147479552,6774894592,0
200,1771945200911,3000,3000,2999,3000,3000,3000,2999,2999,0,0,0,0,0,100,0,0,10865.282775878906,27924.130310058594,14499.925415039063,4049.5733642578125,33360302080,2147479552,6773239808,0
200,1771945201111,3000,3000,2999,3000,3000,3000,2999,2999,0,0,0,0,0,100,0,0,10865.503967285156,27927.245239257813,14502.752563476563,4049.5733642578125,33360302080,2147479552,6773239808,0
200,1771945201311,3000,3000,2999,3000,3000,3000,2999,2999,0,0,0,0,0,100,5,0,10865.726623535156,27931.446350097656,14506.664428710938,4049.5733642578125,33360302080,2147479552,6773239808,0
200,1771945201511,3000,3000,2999,3000,3000,3000,2999,2999,0,0,0,0,0,100,0,0,10865.949951171875,27935.308227539063,14510.23828125,4049.5733642578125,33360302080,2147479552,6773239808,0
200,1771945201711,3000,3000,2999,3000,3000,3000,2999,2999,0,0,0,0,0,100,0,4.761904716491699,10866.172729492188,27938.588745117188,14513.230407714844,4049.5733642578125,33360302080,2147479552,6773497856,0
200,1771945201911,3000,3000,2999,3000,3000,3000,2999,2999,0,4.761904716491699,0,0,0,100,0,5,10866.396179199219,27941.820434570313,14516.173828125,4049.5733642578125,33360302080,2147479552,6773497856,0
200,1771945202111,3000,3000,2999,3000,3000,3000,2999,2999,0,0,4.761904716491699,0,0,100,0,0,10866.619262695313,27945.074157714844,14519.1396484375,4049.5733642578125,33360302080,2147479552,6773751808,0
200,1771945202312,3000,3000,2999,3000,3000,3000,2999,2999,0,0,0,0,0,100,4.761904716491699,0,10866.841430664063,27948.784790039063,14522.562744140625,4049.5733642578125,33360302080,2147479552,6773493760,0
200,1771945202512,3000,3000,2999,3000,3000,3000,2999,2999,4.761904716491699,0,0,4.761904716491699,0,100,0,0,10867.06640625,27952.156982421875,14525.645690917969,4049.5733642578125,33360302080,2147479552,6773493760,0
200,1771945202712,3000,3000,2999,3000,3000,3000,2999,2999,0,0,0,0,0,100,0,0,10867.291137695313,27955.190490722656,14528.390075683594,4049.5733642578125,33360302080,2147479552,6773952512,0
0,1771945202912,3000,3000,2999,3000,3000,3000,2999,2999,15.000000953674316,20,5.263157844543457,5,5,45,10.526315689086914,5.263157844543457,10867.563171386719,27958.66827392578,14531.485229492188,4049.5733642578125,33360302080,2147479552,6753288192,0
