Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1771945233878,1699,1700,1700,1700,1700,1699,1699,1699,100,0,5,4.761904716491699,0,0,0,0,10904.974548339844,28436.49688720703,14960.722412109375,4050.8570556640625,33360302080,2147479552,6825009152,0
199,1771945234078,1699,1700,1700,1700,1700,1699,1699,1699,84.21052551269531,0,0,0,15.000000953674316,0,0,0,10905.197631835938,28439.915161132813,14963.852966308594,4050.8570556640625,33360302080,2147479552,6825009152,0
199,1771945234278,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,5,0,10905.42138671875,28443.15252685547,14966.801025390625,4050.8570556640625,33360302080,2147479552,6825009152,0
200,1771945234478,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,4.761904716491699,0,10905.647155761719,28446.160095214844,14969.521118164063,4050.8570556640625,33360302080,2147479552,6822498304,0
200,1771945234678,1699,1700,1700,1700,1700,1699,1699,1699,100,9.090909004211426,0,5,4.761904716491699,0,0,0,10905.875061035156,28450.195251464844,14973.267028808594,4050.8570556640625,33360302080,2147479552,6823014400,0
200,1771945234878,1699,1700,1700,1700,1700,1699,1699,1699,100,0,4.761904716491699,0,0,0,0,0,10906.097961425781,28453.387329101563,14976.171081542969,4050.8570556640625,33360302080,2147479552,6819725312,0
199,1771945235078,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10906.319763183594,28456.04296875,14978.539733886719,4050.8570556640625,33360302080,2147479552,6819725312,0
200,1771945235278,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10906.541870117188,28459.660583496094,14981.870300292969,4050.8570556640625,33360302080,2147479552,6819979264,0
200,1771945235478,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10906.764099121094,28462.901794433594,14984.824951171875,4050.8570556640625,33360302080,2147479552,6819979264,0
200,1771945235678,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10906.987915039063,28465.783081054688,14987.418701171875,4050.8570556640625,33360302080,2147479552,6819913728,0
200,1771945235879,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,9.523809432983398,0,0,0,0,10907.219543457031,28469.215759277344,14990.561218261719,4050.8570556640625,33360302080,2147479552,6820171776,0
200,1771945236079,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,5,4.761904716491699,0,5,10907.444274902344,28472.974975585938,14994.032104492188,4050.8570556640625,33360302080,2147479552,6811488256,0
199,1771945236279,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,4.761904716491699,0,0,10907.6669921875,28475.927490234375,14996.696899414063,4050.8570556640625,33360302080,2147479552,6812086272,0
199,1771945236479,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,4.761904716491699,0,10907.889038085938,28478.92852783203,14999.409973144531,4050.8570556640625,33360302080,2147479552,6812086272,0
200,1771945236679,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10908.113586425781,28482.401794433594,15002.691162109375,4050.8570556640625,33360302080,2147479552,6812250112,0
200,1771945236879,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10908.340148925781,28485.45721435547,15005.359680175781,4050.8570556640625,33360302080,2147479552,6812250112,0
200,1771945237079,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10908.561828613281,28489.255126953125,15008.870666503906,4050.8570556640625,33360302080,2147479552,6812250112,0
200,1771945237279,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10908.783447265625,28492.52020263672,15011.848876953125,4050.8570556640625,33360302080,2147479552,6812250112,0
200,1771945237479,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10909.005310058594,28495.358337402344,15014.399841308594,4050.8570556640625,33360302080,2147479552,6811607040,0
200,1771945237679,1699,1700,1700,1700,1700,1699,1699,1699,100,0,20,0,0,0,0,0,10909.232299804688,28499.207946777344,15017.889099121094,4050.8570556640625,33360302080,2147479552,6811447296,0
200,1771945237879,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10909.455139160156,28503.045532226563,15021.438842773438,4050.8570556640625,33360302080,2147479552,6798753792,0
200,1771945238079,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,0,0,0,0,0,10909.677551269531,28506.551025390625,15024.65673828125,4050.8570556640625,33360302080,2147479552,6798753792,0
200,1771945238280,1699,1700,1700,1700,1700,1699,1699,1699,100,0,0,4.761904716491699,0,0,0,0,10909.899780273438,28510.57061767578,15028.388366699219,4050.8570556640625,33360302080,2147479552,6798753792,0
0,1771945238480,1699,1700,1700,1700,1700,1699,1699,1699,27.77777862548828,10,5.263157844543457,10.526315689086914,10,10,15.000000953674316,20,10910.174377441406,28512.98358154297,15030.398254394531,4050.8570556640625,33360302080,2147479552,6754402304,0
